LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject,Location
LOYID_2830,PID_8338,374,2/4/2019,44,22,POS Purchase,Purchased a product In-Store,USA
LOYID_2831,PID_8339,128,2/4/2019,136,25,POS Purchase,Purchased a product In-Store,Turkmenistan
LOYID_2831,PID_8340,5637146280,2/5/2019,39,43,POS Purchase,Purchased a product In-Store,Chad
LOYID_2831,PID_8341,3DPCF0015,2/6/2019,142,20,POS Purchase,Purchased a product In-Store,Samoa
LOYID_2832,PID_8342,131,1/12/2019,102,23,POS Purchase,Purchased a product In-Store,Greenland
LOYID_2832,PID_8343,P-01040-W5D6H5,1/27/2019,43,35,POS Purchase,Purchased a product In-Store,"Congo, the Democratic Republic of the"
LOYID_2832,PID_8344,182,1/30/2019,194,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2833,PID_8345,407,4/15/2018,171,35,POS Purchase,Purchased a product In-Store,Nepal
LOYID_2833,PID_8346,73,11/4/2018,179,22,POS Purchase,Purchased a product In-Store,Poland
LOYID_2833,PID_8347,189,2/1/2019,168,43,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_2834,PID_8348,401,1/17/2019,173,32,POS Purchase,Purchased a product In-Store,Uganda
LOYID_2834,PID_8349,437,1/20/2019,35,27,POS Purchase,Purchased a product In-Store,Jakarta
LOYID_2834,PID_8350,PRDPKGAWD100,2/6/2019,104,33,POS Purchase,Purchased a product In-Store,Greenland
LOYID_2834,PID_8351,5637146412,2/6/2019,122,41,POS Purchase,Purchased a product In-Store,United Kingdom (Great Britain)
LOYID_2835,PID_8352,Office 365 for Small Business (sample),2/16/2018,78,26,POS Purchase,Purchased a product In-Store,Reunion
LOYID_2835,PID_8353,594,12/20/2018,61,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2835,PID_8354,5637146403,1/22/2019,145,22,POS Purchase,Purchased a product In-Store,Kenya
LOYID_2835,PID_8355,177,1/23/2019,91,20,POS Purchase,Purchased a product In-Store,Indonesia
LOYID_2836,PID_8356,63,7/31/2017,153,21,POS Purchase,Purchased a product In-Store,India
LOYID_2836,PID_8357,238,9/20/2018,57,33,POS Purchase,Purchased a product In-Store,USA
LOYID_2836,PID_8358,230,1/31/2019,102,21,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_2837,PID_8359,414,9/14/2018,82,35,POS Purchase,Purchased a product In-Store,Lithuania
LOYID_2837,PID_8360,386,9/20/2018,79,49,POS Purchase,Purchased a product In-Store,Kazakhstan
LOYID_2837,PID_8361,555,1/4/2019,179,22,POS Purchase,Purchased a product In-Store,Guinea-Bissau
LOYID_2838,PID_8362,132,1/5/2017,145,30,POS Purchase,Purchased a product In-Store,Azerbaijan
LOYID_2838,PID_8363,530,4/9/2018,47,39,POS Purchase,Purchased a product In-Store,Trinidad and Tobago
LOYID_2838,PID_8364,514,11/9/2018,194,49,POS Purchase,Purchased a product In-Store,Myanmar
LOYID_2838,PID_8365,Exchange Online (sample),11/13/2018,56,43,POS Purchase,Purchased a product In-Store,Uruguay
LOYID_2838,PID_8366,502,12/31/2018,162,47,POS Purchase,Purchased a product In-Store,Taiwan
LOYID_2839,PID_8367,487,8/24/2017,83,21,POS Purchase,Purchased a product In-Store,Kenya
LOYID_2839,PID_8368,111,6/15/2018,101,40,POS Purchase,Purchased a product In-Store,Antarctica
LOYID_2839,PID_8369,551,11/28/2018,155,32,POS Purchase,Purchased a product In-Store,Micronesia
LOYID_2839,PID_8370,145,12/9/2018,72,45,POS Purchase,Purchased a product In-Store,Kazakhstan
LOYID_2840,PID_8371,299,4/27/2018,52,20,POS Purchase,Purchased a product In-Store,Mexico
LOYID_2840,PID_8372,240,6/28/2018,67,22,POS Purchase,Purchased a product In-Store,Micronesia
LOYID_2840,PID_8373,88,10/8/2018,61,23,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2841,PID_8374,187,6/2/2018,120,26,POS Purchase,Purchased a product In-Store,Ecuador
LOYID_2841,PID_8375,474,2/1/2019,115,33,POS Purchase,Purchased a product In-Store,Faroe Islands
LOYID_2841,PID_8376,650,2/5/2019,88,31,POS Purchase,Purchased a product In-Store,Cambodia
LOYID_2842,PID_8377,152,2/4/2017,87,33,POS Purchase,Purchased a product In-Store,USA
LOYID_2842,PID_8378,452,4/2/2018,89,30,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_2842,PID_8379,39,6/13/2018,93,38,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2843,PID_8380,468,7/15/2018,83,23,POS Purchase,Purchased a product In-Store,Guam
LOYID_2843,PID_8381,CMPNTTrunkServoMotorWizard,7/27/2018,48,42,POS Purchase,Purchased a product In-Store,Vanuatu
LOYID_2843,PID_8382,520,1/13/2019,172,38,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_2844,PID_8383,371,11/6/2018,175,36,POS Purchase,Purchased a product In-Store,Croatia
LOYID_2844,PID_8384,3DPF078,1/15/2019,131,39,POS Purchase,Purchased a product In-Store,Samoa
LOYID_2844,PID_8385,325,1/26/2019,82,38,POS Purchase,Purchased a product In-Store,Finland
LOYID_2844,PID_8386,445,2/1/2019,85,44,POS Purchase,Purchased a product In-Store,Libya
LOYID_2844,PID_8387,361,2/2/2019,158,31,POS Purchase,Purchased a product In-Store,Chad
LOYID_2845,PID_8388,5637146310,9/12/2017,110,45,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2845,PID_8389,222,12/1/2017,86,20,POS Purchase,Purchased a product In-Store,Poland
LOYID_2845,PID_8390,100,5/12/2018,139,40,POS Purchase,Purchased a product In-Store,Zambia
LOYID_2845,PID_8391,41,7/30/2018,154,23,POS Purchase,Purchased a product In-Store,Egypt
LOYID_2845,PID_8392,484,12/4/2018,188,40,POS Purchase,Purchased a product In-Store,Guinea
LOYID_2846,PID_8393,87,1/27/2017,128,43,POS Purchase,Purchased a product In-Store,USA
LOYID_2846,PID_8394,75,12/15/2018,113,44,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_2846,PID_8395,119,1/30/2019,186,26,POS Purchase,Purchased a product In-Store,Djibouti
LOYID_2846,PID_8396,306,2/2/2019,182,43,POS Purchase,Purchased a product In-Store,Sri Lanka
LOYID_2847,PID_8397,192,6/21/2018,136,24,POS Purchase,Purchased a product In-Store,Laos
LOYID_2847,PID_8398,499,7/15/2018,39,25,POS Purchase,Purchased a product In-Store,Saint Pierre and Miquelon
LOYID_2847,PID_8399,50,10/21/2018,125,28,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_2848,PID_8400,394,8/1/2017,179,41,POS Purchase,Purchased a product In-Store,Central African Republic
LOYID_2848,PID_8401,285,5/16/2018,40,37,POS Purchase,Purchased a product In-Store,"Virgin Islands, British"
LOYID_2848,PID_8402,P-01007-H0N8S2,6/13/2018,30,45,POS Purchase,Purchased a product In-Store,Guinea-Bissau
LOYID_2849,PID_8403,690,2/16/2018,142,31,POS Purchase,Purchased a product In-Store,Solomon Islands
LOYID_2849,PID_8404,487,12/11/2018,46,41,POS Purchase,Purchased a product In-Store,Finland
LOYID_2849,PID_8405,P-01014-K6N1P5,2/3/2019,122,43,POS Purchase,Purchased a product In-Store,Kazakhstan
LOYID_2849,PID_8406,489,2/4/2019,93,28,POS Purchase,Purchased a product In-Store,Jordan
LOYID_2850,PID_8407,P-01013-Y3Q7L5,10/25/2018,154,27,POS Purchase,Purchased a product In-Store,"Palestine, State of"
LOYID_2850,PID_8408,5637146329,11/24/2018,82,33,POS Purchase,Purchased a product In-Store,Canada
LOYID_2850,PID_8409,38,12/16/2018,190,44,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2851,PID_8410,233,4/1/2018,63,27,POS Purchase,Purchased a product In-Store,Wallis and Futuna
LOYID_2851,PID_8411,167,11/12/2018,188,44,POS Purchase,Purchased a product In-Store,USA
LOYID_2851,PID_8412,547,12/10/2018,166,36,POS Purchase,Purchased a product In-Store,Cuba
LOYID_2851,PID_8413,5637146326,2/4/2019,169,33,POS Purchase,Purchased a product In-Store,Portugal
LOYID_2852,PID_8414,5637146371,3/16/2018,108,28,POS Purchase,Purchased a product In-Store,Jakarta
LOYID_2852,PID_8415,CMPNTPowerCMPNTMaestro,5/10/2018,124,46,POS Purchase,Purchased a product In-Store,Bahrain
LOYID_2852,PID_8416,487,10/30/2018,113,31,POS Purchase,Purchased a product In-Store,Andorra
LOYID_2853,PID_8417,224,1/7/2017,141,26,POS Purchase,Purchased a product In-Store,French Guiana
LOYID_2853,PID_8418,SVCHRReplacePeripheral,12/16/2017,171,25,POS Purchase,Purchased a product In-Store,USA
LOYID_2853,PID_8419,5637146377,9/5/2018,130,43,POS Purchase,Purchased a product In-Store,Somalia
LOYID_2854,PID_8420,694,10/19/2018,106,38,POS Purchase,Purchased a product In-Store,Oman
LOYID_2854,PID_8421,602,12/19/2018,190,39,POS Purchase,Purchased a product In-Store,Nepal
LOYID_2854,PID_8422,5637146442,12/23/2018,89,48,POS Purchase,Purchased a product In-Store,Lesotho
LOYID_2855,PID_8423,SVCHRInspectionLineIntegration,2/13/2017,112,33,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2855,PID_8424,100,3/12/2017,186,44,POS Purchase,Purchased a product In-Store,Taiwan
LOYID_2855,PID_8425,617,6/11/2017,178,25,POS Purchase,Purchased a product In-Store,Sint Maarten
LOYID_2856,PID_8426,PRDPKGAMK100,1/20/2017,193,30,POS Purchase,Purchased a product In-Store,Uganda
LOYID_2856,PID_8427,495,6/8/2017,68,28,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2856,PID_8428,689,1/27/2019,130,44,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2856,PID_8429,415,2/2/2019,172,35,POS Purchase,Purchased a product In-Store,Saint Vincent and The Grenadines
LOYID_2857,PID_8430,653,2/5/2019,108,40,POS Purchase,Purchased a product In-Store,Andorra
LOYID_2857,PID_8431,5637146381,2/6/2019,178,43,POS Purchase,Purchased a product In-Store,Kuwait
LOYID_2857,PID_8432,P-01022-J7K9M3,2/6/2019,107,48,POS Purchase,Purchased a product In-Store,Nauru
LOYID_2857,PID_8433,31,2/6/2019,97,33,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2857,PID_8434,673,2/6/2019,82,41,POS Purchase,Purchased a product In-Store,France
LOYID_2858,PID_8435,316,10/10/2017,154,30,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2858,PID_8436,505,11/6/2017,110,38,POS Purchase,Purchased a product In-Store,United States
LOYID_2858,PID_8437,272,2/16/2018,67,28,POS Purchase,Purchased a product In-Store,Zambia
LOYID_2858,PID_8438,Office 365 and CRM Online: Small Business (sample),11/28/2018,186,23,POS Purchase,Purchased a product In-Store,Portugal
LOYID_2859,PID_8439,417,1/27/2019,100,20,POS Purchase,Purchased a product In-Store,USA
LOYID_2859,PID_8440,549,2/2/2019,52,22,POS Purchase,Purchased a product In-Store,Jersey
LOYID_2859,PID_8441,5637146300,2/2/2019,91,48,POS Purchase,Purchased a product In-Store,Saint Pierre and Miquelon
LOYID_2860,PID_8442,576,12/10/2017,179,20,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2860,PID_8443,527,1/14/2019,44,37,POS Purchase,Purchased a product In-Store,Argentina
LOYID_2860,PID_8444,483,1/23/2019,130,41,POS Purchase,Purchased a product In-Store,Sierra Leone
LOYID_2861,PID_8445,325,2/9/2018,106,29,POS Purchase,Purchased a product In-Store,Andorra
LOYID_2861,PID_8446,599,1/4/2019,94,43,POS Purchase,Purchased a product In-Store,Montserrat
LOYID_2861,PID_8447,574,2/6/2019,112,37,POS Purchase,Purchased a product In-Store,Haiti
LOYID_2862,PID_8448,150,6/19/2018,171,29,POS Purchase,Purchased a product In-Store,Bolivia
LOYID_2862,PID_8449,654,12/31/2018,98,36,POS Purchase,Purchased a product In-Store,Philippines
LOYID_2862,PID_8450,300,1/16/2019,76,46,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_2863,PID_8451,634,5/31/2017,135,34,POS Purchase,Purchased a product In-Store,"Virgin Islands, British"
LOYID_2863,PID_8452,5637146424,7/31/2018,122,23,POS Purchase,Purchased a product In-Store,Madagascar
LOYID_2863,PID_8453,245,10/17/2018,64,26,POS Purchase,Purchased a product In-Store,American Samoa
LOYID_2863,PID_8454,194,12/23/2018,117,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2864,PID_8455,190,6/20/2018,178,30,POS Purchase,Purchased a product In-Store,Jersey
LOYID_2864,PID_8456,CMPNTPowerCMPNTVirtuoso,1/22/2019,126,44,POS Purchase,Purchased a product In-Store,Cayman Islands
LOYID_2864,PID_8457,153,1/30/2019,163,33,POS Purchase,Purchased a product In-Store,Finland
LOYID_2864,PID_8458,18,2/6/2019,87,42,POS Purchase,Purchased a product In-Store,"Korea, South"
LOYID_2864,PID_8459,530,2/6/2019,90,31,POS Purchase,Purchased a product In-Store,Lithuania
LOYID_2865,PID_8460,5637146324,9/17/2018,135,24,POS Purchase,Purchased a product In-Store,New Zealand
LOYID_2865,PID_8461,323,10/5/2018,61,43,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2865,PID_8462,470,1/7/2019,50,40,POS Purchase,Purchased a product In-Store,United Kingdom (Great Britain)
LOYID_2866,PID_8463,443,7/9/2017,116,20,POS Purchase,Purchased a product In-Store,Panama
LOYID_2866,PID_8464,121,3/18/2018,159,40,POS Purchase,Purchased a product In-Store,"Korea, North"
LOYID_2866,PID_8465,691,9/22/2018,48,49,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_2866,PID_8466,5637146438,10/5/2018,184,26,POS Purchase,Purchased a product In-Store,Central African Republic
LOYID_2867,PID_8467,22,4/17/2018,56,28,POS Purchase,Purchased a product In-Store,United States Minor Outlying Islands
LOYID_2867,PID_8468,266,1/12/2019,68,40,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_2867,PID_8469,372,1/25/2019,188,30,POS Purchase,Purchased a product In-Store,Thailand
LOYID_2868,PID_8470,P-01017-K9L5B1,7/31/2017,149,40,POS Purchase,Purchased a product In-Store,United Arab Emirates
LOYID_2868,PID_8471,109,11/28/2018,48,41,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2868,PID_8472,678,2/2/2019,155,48,POS Purchase,Purchased a product In-Store,Kuwait
LOYID_2869,PID_8473,5637146427,8/21/2018,152,45,POS Purchase,Purchased a product In-Store,Solomon Islands
LOYID_2869,PID_8474,570,12/3/2018,56,23,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_2869,PID_8475,225,1/19/2019,33,27,POS Purchase,Purchased a product In-Store,Belarus
LOYID_2870,PID_8476,294,7/29/2018,144,45,POS Purchase,Purchased a product In-Store,Vanuatu
LOYID_2870,PID_8477,459,10/28/2018,143,33,POS Purchase,Purchased a product In-Store,Moldova
LOYID_2870,PID_8478,347,12/5/2018,184,46,POS Purchase,Purchased a product In-Store,Fiji
LOYID_2870,PID_8479,644,12/11/2018,184,22,POS Purchase,Purchased a product In-Store,Cambodia
LOYID_2870,PID_8480,394,1/21/2019,127,34,POS Purchase,Purchased a product In-Store,Tanzania
LOYID_2871,PID_8481,5637146304,8/20/2018,155,39,POS Purchase,Purchased a product In-Store,Cambodia
LOYID_2871,PID_8482,454,9/14/2018,191,22,POS Purchase,Purchased a product In-Store,Niger
LOYID_2871,PID_8483,53,10/1/2018,94,43,POS Purchase,Purchased a product In-Store,Puerto Rico
LOYID_2872,PID_8484,161,9/14/2017,157,20,POS Purchase,Purchased a product In-Store,Montserrat
LOYID_2872,PID_8485,135,10/19/2018,102,22,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_2872,PID_8486,5637146395,10/28/2018,150,21,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2873,PID_8487,179,3/16/2017,171,21,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_2873,PID_8488,5637146350,12/23/2017,73,32,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2873,PID_8489,652,8/27/2018,103,28,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_2874,PID_8490,242,6/6/2017,48,48,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_2874,PID_8491,569,11/27/2018,34,20,POS Purchase,Purchased a product In-Store,Nicaragua
LOYID_2874,PID_8492,309,12/15/2018,125,24,POS Purchase,Purchased a product In-Store,USA
LOYID_2875,PID_8493,527,2/5/2017,34,39,POS Purchase,Purchased a product In-Store,New Zealand
LOYID_2875,PID_8494,540,8/12/2017,103,29,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2875,PID_8495,185,9/12/2018,84,20,POS Purchase,Purchased a product In-Store,United States Minor Outlying Islands
LOYID_2875,PID_8496,SVCHRInspectionRangeOfMotion,12/25/2018,148,42,POS Purchase,Purchased a product In-Store,Indonesia
LOYID_2876,PID_8497,129,9/14/2018,101,38,POS Purchase,Purchased a product In-Store,"Virgin Islands, British"
LOYID_2876,PID_8498,625,1/5/2019,143,25,POS Purchase,Purchased a product In-Store,Norway
LOYID_2876,PID_8499,PRDPKGAB150,1/19/2019,40,42,POS Purchase,Purchased a product In-Store,Ireland
LOYID_2877,PID_8500,41,5/4/2018,109,40,POS Purchase,Purchased a product In-Store,Panama
LOYID_2877,PID_8501,482,8/8/2018,51,23,POS Purchase,Purchased a product In-Store,Philippines
LOYID_2877,PID_8502,PRDPKGAWD200,8/27/2018,115,33,POS Purchase,Purchased a product In-Store,South Georgia and The South Sandwich Islands
LOYID_2878,PID_8503,38,6/25/2018,65,37,POS Purchase,Purchased a product In-Store,Montserrat
LOYID_2878,PID_8504,P-01032-K0N8V9,10/19/2018,69,34,POS Purchase,Purchased a product In-Store,Niger
LOYID_2878,PID_8505,98,1/4/2019,61,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2879,PID_8506,270,10/5/2018,42,45,POS Purchase,Purchased a product In-Store,Thailand
LOYID_2879,PID_8507,503,2/1/2019,71,41,POS Purchase,Purchased a product In-Store,Chad
LOYID_2879,PID_8508,406,2/6/2019,99,23,POS Purchase,Purchased a product In-Store,Haiti
LOYID_2879,PID_8509,58,2/6/2019,126,40,POS Purchase,Purchased a product In-Store,Somalia
LOYID_2879,PID_8510,3DPF078,2/6/2019,52,32,POS Purchase,Purchased a product In-Store,USA
LOYID_2880,PID_8511,82,2/2/2017,114,22,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2880,PID_8512,P-01005-Q0Y9P4,1/10/2018,194,21,POS Purchase,Purchased a product In-Store,Argentina
LOYID_2880,PID_8513,695,4/26/2018,62,24,POS Purchase,Purchased a product In-Store,Philippines
LOYID_2880,PID_8514,678,9/7/2018,119,47,POS Purchase,Purchased a product In-Store,"Bonaire, Sint Eustatius and Saba"
LOYID_2881,PID_8515,627,10/24/2018,165,29,POS Purchase,Purchased a product In-Store,Nigeria
LOYID_2881,PID_8516,519,1/19/2019,180,39,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2881,PID_8517,CMPNTPowerCMPNTVirtuoso,1/23/2019,154,35,POS Purchase,Purchased a product In-Store,French Guiana
LOYID_2881,PID_8518,685,1/28/2019,82,32,POS Purchase,Purchased a product In-Store,"Korea, South"
LOYID_2882,PID_8519,171,7/24/2017,126,41,POS Purchase,Purchased a product In-Store,Afghanistan
LOYID_2882,PID_8520,622,10/28/2018,115,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2882,PID_8521,635,11/18/2018,152,35,POS Purchase,Purchased a product In-Store,Saint Pierre and Miquelon
LOYID_2882,PID_8522,427,1/8/2019,83,22,POS Purchase,Purchased a product In-Store,China
LOYID_2882,PID_8523,656,1/19/2019,51,45,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2883,PID_8524,421,11/1/2017,33,47,POS Purchase,Purchased a product In-Store,Saint Vincent and The Grenadines
LOYID_2883,PID_8525,81,10/7/2018,50,43,POS Purchase,Purchased a product In-Store,Gabon
LOYID_2883,PID_8526,5637146296,11/7/2018,41,40,POS Purchase,Purchased a product In-Store,Monaco
LOYID_2883,PID_8527,516,12/14/2018,71,49,POS Purchase,Purchased a product In-Store,Laos
LOYID_2883,PID_8528,155,12/19/2018,164,22,POS Purchase,Purchased a product In-Store,China
LOYID_2884,PID_8529,266,5/2/2017,132,47,POS Purchase,Purchased a product In-Store,Iran
LOYID_2884,PID_8530,160,1/6/2019,65,28,POS Purchase,Purchased a product In-Store,Guernsey
LOYID_2884,PID_8531,P-01025-Q6B9R7,1/13/2019,109,33,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_2885,PID_8532,507,4/15/2018,95,29,POS Purchase,Purchased a product In-Store,Morocco
LOYID_2885,PID_8533,CMPNTNetworkCard,7/28/2018,152,46,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2885,PID_8534,308,9/25/2018,162,40,POS Purchase,Purchased a product In-Store,Singapore
LOYID_2885,PID_8535,SVCHRInstallArmBand,12/22/2018,127,38,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_2886,PID_8536,193,9/10/2018,182,39,POS Purchase,Purchased a product In-Store,Central African Republic
LOYID_2886,PID_8537,159,9/10/2018,151,20,POS Purchase,Purchased a product In-Store,Zambia
